soc_code,soc_code_onet,occ_title,task_id,skill,skill_requirement_pre,skill_requirement_post_genai
17-30,17-3029.08,Photonics Technicians,20385,verbal,4.666666666666667,3.3333333333333335
17-30,17-3029.08,Photonics Technicians,20386,manual,5.25,4.0
17-30,17-3029.08,Photonics Technicians,20386,math,5.0,4.0
17-30,17-3029.08,Photonics Technicians,20386,social,4.375,3.375
17-30,17-3029.08,Photonics Technicians,20386,technical,5.166666666666667,3.5833333333333335
17-30,17-3029.08,Photonics Technicians,20386,verbal,5.333333333333333,4.333333333333333
17-30,17-3029.08,Photonics Technicians,20387,manual,5.25,4.0
17-30,17-3029.08,Photonics Technicians,20387,math,6.0,4.0
17-30,17-3029.08,Photonics Technicians,20387,social,4.0,3.0
17-30,17-3029.08,Photonics Technicians,20387,technical,5.083333333333333,3.8333333333333335
17-30,17-3029.08,Photonics Technicians,20387,verbal,5.0,4.0
17-30,17-3029.09,Manufacturing Production Technicians,18230,manual,2.5,1.5
17-30,17-3029.09,Manufacturing Production Technicians,18230,math,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18230,social,2.75,1.875
17-30,17-3029.09,Manufacturing Production Technicians,18230,technical,2.3333333333333335,1.6666666666666667
17-30,17-3029.09,Manufacturing Production Technicians,18230,verbal,2.6666666666666665,1.6666666666666667
17-30,17-3029.09,Manufacturing Production Technicians,18231,manual,5.0,3.75
17-30,17-3029.09,Manufacturing Production Technicians,18231,math,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18231,social,3.125,2.125
17-30,17-3029.09,Manufacturing Production Technicians,18231,technical,3.5833333333333335,2.4166666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18231,verbal,2.6666666666666665,1.6666666666666667
17-30,17-3029.09,Manufacturing Production Technicians,18232,manual,4.5,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18232,math,5.0,4.0
17-30,17-3029.09,Manufacturing Production Technicians,18232,social,3.75,2.5
17-30,17-3029.09,Manufacturing Production Technicians,18232,technical,4.583333333333333,3.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18232,verbal,4.0,2.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18233,manual,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18233,math,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18233,social,2.875,1.625
17-30,17-3029.09,Manufacturing Production Technicians,18233,technical,3.0833333333333335,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18233,verbal,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18234,manual,4.75,3.75
17-30,17-3029.09,Manufacturing Production Technicians,18234,math,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18234,social,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18234,technical,4.166666666666667,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18234,verbal,3.6666666666666665,2.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18235,manual,5.5,4.25
17-30,17-3029.09,Manufacturing Production Technicians,18235,math,5.0,4.0
17-30,17-3029.09,Manufacturing Production Technicians,18235,social,4.125,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18235,technical,4.833333333333333,3.5
17-30,17-3029.09,Manufacturing Production Technicians,18235,verbal,5.0,3.6666666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18236,manual,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18236,math,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18236,social,3.5,2.25
17-30,17-3029.09,Manufacturing Production Technicians,18236,technical,3.75,2.4166666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18236,verbal,4.0,2.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18237,manual,4.5,3.25
17-30,17-3029.09,Manufacturing Production Technicians,18237,math,5.0,4.0
17-30,17-3029.09,Manufacturing Production Technicians,18237,social,3.0,1.875
17-30,17-3029.09,Manufacturing Production Technicians,18237,technical,4.166666666666667,3.0833333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18237,verbal,3.6666666666666665,2.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18238,manual,3.25,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18238,math,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18238,social,2.875,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18238,technical,3.25,2.4166666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18238,verbal,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18239,manual,2.25,1.5
17-30,17-3029.09,Manufacturing Production Technicians,18239,math,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18239,social,2.5,1.875
17-30,17-3029.09,Manufacturing Production Technicians,18239,technical,2.5,1.5
17-30,17-3029.09,Manufacturing Production Technicians,18239,verbal,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18240,manual,2.5,1.75
17-30,17-3029.09,Manufacturing Production Technicians,18240,math,4.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18240,social,3.375,2.25
17-30,17-3029.09,Manufacturing Production Technicians,18240,technical,3.1666666666666665,2.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18240,verbal,3.6666666666666665,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18241,manual,3.75,2.5
17-30,17-3029.09,Manufacturing Production Technicians,18241,math,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18241,social,2.25,1.375
17-30,17-3029.09,Manufacturing Production Technicians,18241,technical,3.0,1.9166666666666667
17-30,17-3029.09,Manufacturing Production Technicians,18241,verbal,2.3333333333333335,1.3333333333333333
17-30,17-3029.09,Manufacturing Production Technicians,18242,manual,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18242,math,5.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18242,social,4.125,2.875
17-30,17-3029.09,Manufacturing Production Technicians,18242,technical,4.5,3.1666666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18242,verbal,4.333333333333333,3.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18243,manual,2.5,1.75
17-30,17-3029.09,Manufacturing Production Technicians,18243,math,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18243,social,3.75,2.5
17-30,17-3029.09,Manufacturing Production Technicians,18243,technical,3.9166666666666665,2.8333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18243,verbal,4.0,2.6666666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18244,manual,1.75,1.5
17-30,17-3029.09,Manufacturing Production Technicians,18244,math,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18244,social,3.25,2.5
17-30,17-3029.09,Manufacturing Production Technicians,18244,technical,3.4166666666666665,2.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18244,verbal,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18245,manual,5.0,3.75
17-30,17-3029.09,Manufacturing Production Technicians,18245,math,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18245,social,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18245,technical,3.6666666666666665,2.6666666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18245,verbal,4.0,2.6666666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18246,manual,4.25,3.25
17-30,17-3029.09,Manufacturing Production Technicians,18246,math,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18246,social,2.75,1.875
17-30,17-3029.09,Manufacturing Production Technicians,18246,technical,3.75,2.5833333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18246,verbal,3.3333333333333335,2.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18247,manual,4.5,3.5
17-30,17-3029.09,Manufacturing Production Technicians,18247,math,5.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18247,social,3.25,2.25
17-30,17-3029.09,Manufacturing Production Technicians,18247,technical,4.0,2.9166666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18247,verbal,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18248,manual,5.0,3.75
17-30,17-3029.09,Manufacturing Production Technicians,18248,math,5.0,4.0
17-30,17-3029.09,Manufacturing Production Technicians,18248,social,4.375,3.125
17-30,17-3029.09,Manufacturing Production Technicians,18248,technical,4.666666666666667,3.5
17-30,17-3029.09,Manufacturing Production Technicians,18248,verbal,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18249,manual,3.75,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18249,math,5.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18249,social,3.75,2.75
17-30,17-3029.09,Manufacturing Production Technicians,18249,technical,4.25,3.0833333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18249,verbal,4.0,2.6666666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18250,manual,2.75,1.75
17-30,17-3029.09,Manufacturing Production Technicians,18250,math,1.0,1.0
17-30,17-3029.09,Manufacturing Production Technicians,18250,social,2.25,1.375
17-30,17-3029.09,Manufacturing Production Technicians,18250,technical,1.75,1.4166666666666667
17-30,17-3029.09,Manufacturing Production Technicians,18250,verbal,1.6666666666666667,1.0
17-30,17-3029.09,Manufacturing Production Technicians,18251,manual,5.5,4.25
17-30,17-3029.09,Manufacturing Production Technicians,18251,math,5.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18251,social,4.125,2.875
17-30,17-3029.09,Manufacturing Production Technicians,18251,technical,4.583333333333333,3.4166666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18251,verbal,4.333333333333333,3.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18252,manual,3.5,2.25
17-30,17-3029.09,Manufacturing Production Technicians,18252,math,4.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18252,social,2.375,1.625
17-30,17-3029.09,Manufacturing Production Technicians,18252,technical,2.9166666666666665,1.9166666666666667
17-30,17-3029.09,Manufacturing Production Technicians,18252,verbal,3.0,2.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18253,manual,4.5,3.25
17-30,17-3029.09,Manufacturing Production Technicians,18253,math,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18253,social,4.25,3.125
17-30,17-3029.09,Manufacturing Production Technicians,18253,technical,4.25,3.0
17-30,17-3029.09,Manufacturing Production Technicians,18253,verbal,5.0,3.6666666666666665
17-30,17-3029.09,Manufacturing Production Technicians,18254,manual,3.0,1.75
17-30,17-3029.09,Manufacturing Production Technicians,18254,math,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18254,social,3.25,1.875
17-30,17-3029.09,Manufacturing Production Technicians,18254,technical,2.8333333333333335,1.9166666666666667
17-30,17-3029.09,Manufacturing Production Technicians,18254,verbal,4.0,2.3333333333333335
17-30,17-3029.09,Manufacturing Production Technicians,18255,manual,2.5,1.75
17-30,17-3029.09,Manufacturing Production Technicians,18255,math,4.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,18255,social,2.375,1.375
17-30,17-3029.09,Manufacturing Production Technicians,18255,technical,2.5833333333333335,1.75
17-30,17-3029.09,Manufacturing Production Technicians,18255,verbal,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,19737,manual,2.75,2.0
17-30,17-3029.09,Manufacturing Production Technicians,19737,math,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,19737,social,2.375,1.625
17-30,17-3029.09,Manufacturing Production Technicians,19737,technical,3.1666666666666665,2.1666666666666665
17-30,17-3029.09,Manufacturing Production Technicians,19737,verbal,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,19738,manual,3.5,2.5
17-30,17-3029.09,Manufacturing Production Technicians,19738,math,5.0,3.0
17-30,17-3029.09,Manufacturing Production Technicians,19738,social,4.125,3.0
17-30,17-3029.09,Manufacturing Production Technicians,19738,technical,4.166666666666667,3.0833333333333335
17-30,17-3029.09,Manufacturing Production Technicians,19738,verbal,4.666666666666667,3.0
17-30,17-3029.09,Manufacturing Production Technicians,19739,manual,2.75,2.0
17-30,17-3029.09,Manufacturing Production Technicians,19739,math,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,19739,social,2.5,1.75
17-30,17-3029.09,Manufacturing Production Technicians,19739,technical,2.9166666666666665,1.8333333333333333
17-30,17-3029.09,Manufacturing Production Technicians,19739,verbal,2.3333333333333335,1.6666666666666667
17-30,17-3029.09,Manufacturing Production Technicians,19740,manual,2.75,1.75
17-30,17-3029.09,Manufacturing Production Technicians,19740,math,3.0,2.0
17-30,17-3029.09,Manufacturing Production Technicians,19740,social,2.875,1.875
17-30,17-3029.09,Manufacturing Production Technicians,19740,technical,2.75,1.6666666666666667
17-30,17-3029.09,Manufacturing Production Technicians,19740,verbal,3.0,1.6666666666666667
17-30,17-3029.10,Fuel Cell Technicians,16734,manual,5.5,4.0
17-30,17-3029.10,Fuel Cell Technicians,16734,math,6.0,5.0
17-30,17-3029.10,Fuel Cell Technicians,16734,social,4.625,3.5
17-30,17-3029.10,Fuel Cell Technicians,16734,technical,5.25,4.166666666666667
17-30,17-3029.10,Fuel Cell Technicians,16734,verbal,5.333333333333333,4.333333333333333
17-30,17-3029.10,Fuel Cell Technicians,16735,manual,4.5,3.5
17-30,17-3029.10,Fuel Cell Technicians,16735,math,4.0,3.0
17-30,17-3029.10,Fuel Cell Technicians,16735,social,3.0,2.125
17-30,17-3029.10,Fuel Cell Technicians,16735,technical,3.3333333333333335,2.3333333333333335
17-30,17-3029.10,Fuel Cell Technicians,16735,verbal,3.6666666666666665,2.6666666666666665
17-30,17-3029.10,Fuel Cell Technicians,16741,manual,2.5,1.5
17-30,17-3029.10,Fuel Cell Technicians,16741,math,5.0,4.0
17-30,17-3029.10,Fuel Cell Technicians,16741,social,2.75,1.875
17-30,17-3029.10,Fuel Cell Technicians,16741,technical,4.083333333333333,2.75
17-30,17-3029.10,Fuel Cell Technicians,16741,verbal,4.333333333333333,3.0
17-30,17-3029.10,Fuel Cell Technicians,16742,manual,4.5,3.25
17-30,17-3029.10,Fuel Cell Technicians,16742,math,5.0,3.0
17-30,17-3029.10,Fuel Cell Technicians,16742,social,3.0,2.0
17-30,17-3029.10,Fuel Cell Technicians,16742,technical,3.9166666666666665,2.5
17-30,17-3029.10,Fuel Cell Technicians,16742,verbal,4.0,3.0
17-30,17-3029.10,Fuel Cell Technicians,16743,manual,4.75,3.75
17-30,17-3029.10,Fuel Cell Technicians,16743,math,5.0,3.0
17-30,17-3029.10,Fuel Cell Technicians,16743,social,3.25,2.25
17-30,17-3029.10,Fuel Cell Technicians,16743,technical,4.666666666666667,3.5
17-30,17-3029.10,Fuel Cell Technicians,16743,verbal,3.6666666666666665,2.6666666666666665
17-30,17-3029.10,Fuel Cell Technicians,16745,manual,5.25,4.25
17-30,17-3029.10,Fuel Cell Technicians,16745,math,5.0,4.0
17-30,17-3029.10,Fuel Cell Technicians,16745,social,3.125,2.125
17-30,17-3029.10,Fuel Cell Technicians,16745,technical,5.25,4.166666666666667
17-30,17-3029.10,Fuel Cell Technicians,16745,verbal,4.0,3.0
17-30,17-3029.10,Fuel Cell Technicians,16746,manual,5.25,4.25
17-30,17-3029.10,Fuel Cell Technicians,16746,math,4.0,3.0
17-30,17-3029.10,Fuel Cell Technicians,16746,social,2.875,2.0
17-30,17-3029.10,Fuel Cell Technicians,16746,technical,4.083333333333333,3.0
17-30,17-3029.10,Fuel Cell Technicians,16746,verbal,4.0,2.6666666666666665
17-30,17-3029.10,Fuel Cell Technicians,19954,manual,5.5,4.5
17-30,17-3029.10,Fuel Cell Technicians,19954,math,5.0,4.0
17-30,17-3029.10,Fuel Cell Technicians,19954,social,3.625,2.625
17-30,17-3029.10,Fuel Cell Technicians,19954,technical,5.083333333333333,3.6666666666666665
17-30,17-3029.10,Fuel Cell Technicians,19954,verbal,4.666666666666667,3.6666666666666665
17-30,17-3029.10,Fuel Cell Technicians,19955,manual,3.5,2.5
17-30,17-3029.10,Fuel Cell Technicians,19955,math,4.0,3.0
17-30,17-3029.10,Fuel Cell Technicians,19955,social,3.625,2.375
17-30,17-3029.10,Fuel Cell Technicians,19955,technical,3.5,2.3333333333333335
17-30,17-3029.10,Fuel Cell Technicians,19955,verbal,4.333333333333333,3.0
17-30,17-3029.10,Fuel Cell Technicians,19956,manual,3.5,2.25
17-30,17-3029.10,Fuel Cell Technicians,19956,math,5.0,4.0
17-30,17-3029.10,Fuel Cell Technicians,19956,social,4.0,2.75
17-30,17-3029.10,Fuel Cell Technicians,19956,technical,4.25,2.9166666666666665
17-30,17-3029.10,Fuel Cell Technicians,19956,verbal,4.666666666666667,3.3333333333333335
17-30,17-3029.10,Fuel Cell Technicians,19957,manual,5.0,3.75
17-30,17-3029.10,Fuel Cell Technicians,19957,math,5.0,4.0
17-30,17-3029.10,Fuel Cell Technicians,19957,social,3.375,2.25
17-30,17-3029.10,Fuel Cell Technicians,19957,technical,4.0,2.9166666666666665
17-30,17-3029.10,Fuel Cell Technicians,19957,verbal,3.6666666666666665,2.6666666666666665
17-30,17-3029.10,Fuel Cell Technicians,19958,manual,5.75,4.75
17-30,17-3029.10,Fuel Cell Technicians,19958,math,6.0,4.0
17-30,17-3029.10,Fuel Cell Technicians,19958,social,3.875,2.75
17-30,17-3029.10,Fuel Cell Technicians,19958,technical,5.083333333333333,3.9166666666666665
17-30,17-3029.10,Fuel Cell Technicians,19958,verbal,4.666666666666667,3.3333333333333335
